0.00000 ; negcapital(A ,B)  :-  areaWater(B ,C)   ,  areaLand(A ,D)   ,  C>D.
0.01400 ; negcapital(A ,B)  :-  timeZone(B ,C)   ,  timeZone(D ,C)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  areaWater(A ,C)   ,  height(D ,C)   ,  birthPlace(D ,B).
0.00210 ; negcapital(A ,B)  :-  country(A ,C)   ,  country(D ,C)   ,  restingPlace(D ,B).
0.00280 ; negcapital(A ,B)  :-  populationTotal(A ,C)   ,  populationMetro(B ,D)   ,  C<D.
0.00840 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  maximumElevation(B ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  areaTotal(B ,D)   ,  C>D.
0.01820 ; negcapital(A ,B)  :-  country(A ,C)   ,  hometown(D ,C)   ,  birthPlace(D ,B).
0.00000 ; negcapital(A ,B)  :-  areaLand(B ,C)   ,  areaTotal(A ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  majorShrine(D ,C)   ,  birthPlace(D ,B).
0.00910 ; negcapital(A ,B)  :-  ground(C ,B)   ,  ground(C ,D)   ,  country(A ,D).
0.02030 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  populationDensity(B ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  populationTotal(B ,C)   ,  areaTotal(A ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  language(D ,C)   ,  location(D ,B).
0.00560 ; negcapital(A ,B)  :-  country(A ,C)   ,  deathPlace(D ,C)   ,  residence(D ,B).
0.00000 ; negcapital(A ,B)  :-  location(C ,B)   ,  poleDriverCountry(C ,D)   ,  country(A ,D).
0.00770 ; negcapital(A ,B)  :-  country(A ,C)   ,  recordedIn(D ,C)   ,  recordedIn(D ,B).
0.00630 ; negcapital(A ,B)  :-  headquarter(C ,B)   ,  country(C ,D)   ,  country(A ,D).
0.02030 ; negcapital(A ,B)  :-  populationDensity(B ,C)   ,  areaTotal(A ,D)   ,  C<D.
0.03430 ; negcapital(A ,B)  :-  country(A ,C)   ,  country(D ,C)   ,  isPartOf(B ,D).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  sourceCountry(D ,C)   ,  city(D ,B).
0.00630 ; negcapital(A ,B)  :-  country(A ,C)   ,  foundationPlace(D ,C)   ,  locationCity(D ,B).
0.00000 ; negcapital(A ,B)  :-  areaLand(B ,C)   ,  areaWater(A ,D)   ,  C>D.
0.01820 ; negcapital(A ,B)  :-  country(A ,C)   ,  locationCountry(D ,C)   ,  locationCity(D ,B).
0.00280 ; negcapital(A ,B)  :-  country(A ,C)   ,  billed(D ,C)   ,  birthPlace(D ,B).
0.00560 ; negcapital(A ,B)  :-  country(A ,C)   ,  place(D ,C)   ,  place(D ,B).
